battle_time,team_tag,team_name,team_starting_trophies,team_trophy_change,team_crowns,team_card_1,team_card_2,team_card_3,team_card_4,team_card_5,team_card_6,team_card_7,team_card_8,team_card_1_level,team_card_2_level,team_card_3_level,team_card_4_level,team_card_5_level,team_card_6_level,team_card_7_level,team_card_8_level,opponent_tag,opponent_name,opponent_starting_trophies,opponent_trophy_change,opponent_crowns,opponent_card_1,opponent_card_2,opponent_card_3,opponent_card_4,opponent_card_5,opponent_card_6,opponent_card_7,opponent_card_8,opponent_card_1_level,opponent_card_2_level,opponent_card_3_level,opponent_card_4_level,opponent_card_5_level,opponent_card_6_level,opponent_card_7_level,opponent_card_8_level,team_won
2022-05-13 06:57:00,#2PLQVY2Y0,Ozymandias,6079,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2R2C2G8Q0,manuel26,6095,-31,0,Wizard,Mirror,Lumberjack,Mega Knight,Elite Barbarians,Zap,Arrows,Electro Wizard,12,9,6,6,14,14,14,6,True
2022-05-13 14:22:22,#2PLQVY2Y0,Ozymandias,6110,32,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#20CLCGL0Y,Vain❤️Cycle,6141,-32,0,Musketeer,The Log,Skeletons,Fireball,Hog Rider,Cannon,Ice Golem,Ice Spirit,12,6,14,12,12,14,12,14,True
2022-05-14 04:13:30,#2PLQVY2Y0,Ozymandias,6142,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#8JPV8CC9P,Dangerous,6169,27,1,Balloon,Inferno Dragon,Baby Dragon,Bowler,Tornado,Lumberjack,Barbarian Barrel,Freeze,9,6,9,9,9,6,9,8,False
2022-05-14 05:38:20,#2PLQVY2Y0,Ozymandias,6086,-32,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9UQJC22C,Maatro,6061,32,1,Lumberjack,Balloon,Goblin Cage,Bowler,Baby Dragon,Ice Wizard,Tornado,Freeze,6,9,12,8,9,6,9,9,False
2022-05-14 05:34:52,#2PLQVY2Y0,Ozymandias,6115,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#YL29CJLU,Weng”柳,6119,29,1,Arrows,Fireball,Tombstone,Graveyard,Skeleton King,Valkyrie,Zappies,Inferno Dragon,14,12,12,6,4,12,12,6,False
2022-05-14 05:49:01,#2PLQVY2Y0,Ozymandias,6054,-29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9R29CVG2,dioduro,6061,29,2,Fireball,Flying Machine,Royal Recruits,Royal Hogs,Goblin Cage,Barbarian Barrel,Electro Spirit,Zappies,12,12,14,12,12,9,14,12,False
2022-05-14 07:10:07,#2PLQVY2Y0,Ozymandias,5998,27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PGRG9QP,highlow,5968,-24,0,Skeleton King,Electro Giant,Elixir Golem,Mega Minion,Dark Prince,Lightning,Baby Dragon,Tornado,4,9,12,12,9,9,9,9,True
2022-05-14 07:06:43,#2PLQVY2Y0,Ozymandias,5971,27,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#8QJP0VQV,vacas,5944,-24,0,Knight,Night Witch,Fireball,Rage,Zap,Skeleton Barrel,Firecracker,Wall Breakers,14,6,12,9,14,14,14,9,True
2022-05-14 07:05:31,#2PLQVY2Y0,Ozymandias,5997,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2GJV28CY8,효준빠,6007,29,1,Skeleton King,Ice Wizard,Baby Dragon,Tombstone,Graveyard,Poison,Tornado,Barbarian Barrel,4,6,9,12,6,9,9,9,False
2022-05-14 07:00:01,#2PLQVY2Y0,Ozymandias,5971,26,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2G90RGCJU,payam,5936,-23,0,Skeleton Barrel,Inferno Tower,Goblin Barrel,Skeleton Army,Musketeer,Princess,Valkyrie,Arrows,14,12,9,9,12,6,12,14,True
2022-05-14 06:56:58,#2PLQVY2Y0,Ozymandias,5994,-23,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PPLGCP02Y,Alphaq™,6036,26,1,Hog Rider,Fireball,The Log,Cannon,Skeletons,Ice Golem,Musketeer,Ice Spirit,12,12,6,14,14,12,12,14,False
2022-05-14 06:53:44,#2PLQVY2Y0,Ozymandias,6025,-31,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#Y0CCV9U,Coach Jarrod,6006,31,1,Zap,Skeletons,Hog Rider,Firecracker,Fireball,P.E.K.K.A,Dark Prince,Electro Wizard,14,12,12,14,12,9,9,6,False
2022-05-14 13:28:45,#2PLQVY2Y0,Ozymandias,6025,26,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9VLG992C,E Norma Stitts,5983,-23,1,P.E.K.K.A,Fireball,Elite Barbarians,Wizard,The Log,Hog Rider,Zap,Rage,9,12,14,12,6,12,14,9,True
2022-05-14 20:13:43,#2PLQVY2Y0,Ozymandias,6019,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#C009RLLR,JoMan,6015,-29,0,Three Musketeers,Elixir Collector,Ice Golem,Archer Queen,Elite Barbarians,Mirror,Fire Spirit,The Log,12,12,12,3,14,9,14,6,True
2022-05-14 20:10:25,#2PLQVY2Y0,Ozymandias,6051,-32,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#G9VQLCV9,Maldonado_626,6020,32,1,Lava Hound,Balloon,Inferno Dragon,Minions,Zap,Fireball,Tombstone,Guards,6,9,6,14,14,12,12,8,False
2022-05-15 13:08:25,#2PLQVY2Y0,Ozymandias,5994,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#298GQL8VV,WIZARD,6000,-30,0,Archers,Knight,Tesla,The Log,Ice Spirit,Skeletons,X-Bow,Fireball,14,14,14,6,14,14,9,12,True
2022-05-15 12:40:00,#2PLQVY2Y0,Ozymandias,5965,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PYJ80LL8,Polden,5959,-26,0,Mini P.E.K.K.A,Mega Knight,Electro Spirit,Bandit,Dart Goblin,Firecracker,Goblin Barrel,The Log,12,6,14,6,12,14,9,6,True
2022-05-15 12:35:44,#2PLQVY2Y0,Ozymandias,5991,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LL2GLJYP,Wildcards,5995,29,1,Firecracker,Skeleton Barrel,The Log,Bandit,Goblin Barrel,Rocket,Mighty Miner,Arrows,14,14,6,6,9,12,3,14,False
2022-05-15 12:30:53,#2PLQVY2Y0,Ozymandias,5962,29,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8Q9P2PPL0,[B.S] Anophelys,5957,-26,0,P.E.K.K.A,Royal Ghost,Bandit,Fireball,Battle Ram,Magic Archer,Electro Wizard,Zap,9,6,6,12,12,6,6,14,True
2022-05-15 12:12:27,#2PLQVY2Y0,Ozymandias,5988,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8VUGGLJ2Y,LuiS DaviD,5995,29,3,Golem,Elite Barbarians,Night Witch,Mirror,Archers,Lightning,Arrows,Tesla,9,14,6,9,14,9,14,14,False
2022-05-15 12:09:32,#2PLQVY2Y0,Ozymandias,6017,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9V082PR2,alamo10,6018,29,1,Earthquake,Ice Golem,Fire Spirit,Archer Queen,Hog Rider,Mini P.E.K.K.A,The Log,Guards,12,12,14,4,12,12,6,9,False
2022-05-15 12:06:16,#2PLQVY2Y0,Ozymandias,6049,-32,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PPCGG098,Zilliax,6016,32,1,Hog Rider,Skeletons,Cannon,Musketeer,Fireball,Ice Golem,The Log,Electro Spirit,12,11,14,12,12,11,6,14,False
2022-05-15 10:36:04,#2PLQVY2Y0,Ozymandias,6019,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9Q8Q99URL,DonHolmer,6021,-30,0,Bandit,Dark Prince,Electro Wizard,Firecracker,Goblin Gang,Hog Rider,Mega Knight,Zap,6,9,6,14,14,12,6,14,True
2022-05-15 10:30:46,#2PLQVY2Y0,Ozymandias,6049,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PJ92CY8C,l'armateur,6042,30,1,Tesla,Valkyrie,Goblin Drill,Firecracker,Guards,Wall Breakers,Fireball,Fire Spirit,14,12,8,14,9,9,12,14,False
2022-05-15 10:26:01,#2PLQVY2Y0,Ozymandias,6079,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2QRGPURCJ,mVegeta,6071,30,1,Hog Rider,Skeleton Army,Inferno Tower,Electro Wizard,The Log,Goblin Barrel,Valkyrie,Zap,12,9,12,6,6,9,12,14,False
2022-05-15 10:10:18,#2PLQVY2Y0,Ozymandias,6048,31,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2Q8RL2GG,ricebowls,6060,-31,0,Hog Rider,Cannon,Fire Spirit,Fireball,Skeletons,Zap,Mini P.E.K.K.A,Musketeer,12,14,14,12,14,14,12,12,True
2022-05-15 09:51:19,#2PLQVY2Y0,Ozymandias,6017,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#QQ9R222G,打爆你,6036,-31,0,Barbarians,Valkyrie,Musketeer,Zap,Fireball,Hog Rider,Witch,Ice Wizard,14,12,12,14,12,12,9,6,True
2022-05-15 09:47:52,#2PLQVY2Y0,Ozymandias,6045,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2J8G2V0PQ,MarkdeFrans,6057,28,1,Guards,Freeze,Hog Rider,Skeleton Barrel,Mini P.E.K.K.A,The Log,Bats,Mirror,9,7,12,14,12,6,14,9,False
2022-05-15 05:41:54,#2PLQVY2Y0,Ozymandias,6015,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#LYYCP8YY2,Double B,6023,-30,0,Knight,Skeletons,Rocket,Princess,Electro Spirit,Tesla,Goblin Barrel,The Log,14,14,12,6,14,14,9,6,True
2022-05-15 05:21:54,#2PLQVY2Y0,Ozymandias,5989,26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#R8UPGURCG,ooozha,5950,-23,0,Electro Wizard,Hog Rider,Barbarian Barrel,Arrows,P.E.K.K.A,Valkyrie,Tesla,Witch,6,12,9,14,9,12,14,9,True
2022-05-15 05:14:57,#2PLQVY2Y0,Ozymandias,6017,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#Y820G92GJ,えび,6036,28,1,Royal Hogs,Earthquake,Cannon,Fire Spirit,Archer Queen,The Log,Royal Delivery,Skeletons,12,12,14,14,3,6,14,14,False
2022-05-15 04:03:45,#2PLQVY2Y0,Ozymandias,6048,-31,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#CJRCR02V,()/\/\@R,6030,31,1,Graveyard,Valkyrie,Barbarian Barrel,Baby Dragon,Poison,Tombstone,Mega Minion,Tornado,6,12,9,9,9,12,12,9,False
2022-05-16 11:01:16,#2PLQVY2Y0,Ozymandias,5972,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#URUUJ0GL,神还是神,5982,-27,0,Goblin Drill,Giant,Fireball,Minions,Princess,Valkyrie,Minion Horde,Skeleton Army,9,12,12,14,6,12,14,9,True
2022-05-16 10:57:14,#2PLQVY2Y0,Ozymandias,5945,27,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2LGPCUYQ9,전설충개극혐,5919,-24,0,Skeleton Army,Wizard,Balloon,Hog Rider,Goblin Barrel,Mirror,Fireball,P.E.K.K.A,9,12,9,12,9,9,12,9,True
2022-05-16 10:55:48,#2PLQVY2Y0,Ozymandias,5971,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9GPQCL2C,Ephes,5982,29,2,Lightning,Barbarian Barrel,Inferno Dragon,Goblins,Mini P.E.K.K.A,Flying Machine,Valkyrie,Ice Wizard,9,9,6,14,12,12,12,6,False
2022-05-16 09:34:51,#2PLQVY2Y0,Ozymandias,5940,31,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#Y8R0CJV2,master S,5954,-27,0,Hog Rider,Skeleton Army,Elite Barbarians,Guards,Minion Horde,Arrows,Princess,The Log,12,9,14,9,14,14,6,6,True
2022-05-16 06:17:59,#2PLQVY2Y0,Ozymandias,5966,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#L8VYJLVC8,ミスチルくん,5972,29,1,Hog Rider,Musketeer,Cannon,Fireball,Ice Spirit,Skeletons,Ice Golem,The Log,12,12,14,12,14,14,12,6,False
2022-05-16 06:05:14,#2PLQVY2Y0,Ozymandias,5993,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#G8YL0CLV,mauro,5990,30,1,Graveyard,Ice Wizard,Valkyrie,Baby Dragon,Poison,Tombstone,Barbarian Barrel,Tornado,6,6,12,9,9,12,9,9,False
2022-05-16 06:01:52,#2PLQVY2Y0,Ozymandias,6023,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#QYPQ88LP,[Otc]Flipsi,6020,30,1,Lumberjack,Mini P.E.K.K.A,Rage,Minion Horde,Arrows,Giant Skeleton,The Log,Skeleton Army,6,12,9,14,14,9,6,9,False
2022-05-16 05:58:19,#2PLQVY2Y0,Ozymandias,6052,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LUJRLRY00,Kev,6061,29,1,Ice Spirit,Skeletons,Firecracker,Tesla,Valkyrie,Hog Rider,Lightning,The Log,14,14,14,14,12,12,9,6,False
2022-05-16 04:14:48,#2PLQVY2Y0,Ozymandias,6026,26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YGC2CUG2V,6月の消しゴム,5990,-23,0,Miner,Musketeer,The Log,Poison,Skeleton Army,Mortar,Skeleton King,Bats,6,12,6,9,9,14,4,14,True
2022-05-16 03:58:29,#2PLQVY2Y0,Ozymandias,5996,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9Y09YCJ2L,Sofilena22,6003,-30,0,Witch,Goblin Barrel,Barbarian Barrel,Zap,Mega Knight,Mega Minion,Fireball,Dart Goblin,9,9,9,14,6,12,12,12,True
2022-05-16 03:53:07,#2PLQVY2Y0,Ozymandias,6024,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#QG99PRV29,ablfzl_fz,6042,28,1,Tombstone,Lava Hound,Arrows,Minions,Guards,Inferno Dragon,Balloon,Fireball,12,6,14,14,9,6,9,12,False
2022-05-17 13:51:39,#2PLQVY2Y0,Ozymandias,5970,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#R2LQJLR2Y,natakon,5970,-27,0,Electro Giant,Hog Rider,Knight,Elite Barbarians,Witch,Skeleton Army,Electro Wizard,Tornado,9,12,14,14,9,7,6,9,True
2022-05-17 13:48:11,#2PLQVY2Y0,Ozymandias,6000,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#R8RYQ0QVV,takayan8018,5997,30,1,Giant Skeleton,Royal Giant,Fisherman,Skeleton Army,Hunter,Zappies,Barbarian Barrel,Fireball,9,14,6,9,9,12,9,12,False
2022-05-17 05:32:24,#2PLQVY2Y0,Ozymandias,5972,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PQC8C0C2,AlanBP99,5949,-25,0,Hog Rider,Fire Spirit,Firecracker,Skeleton Army,Valkyrie,Zap,Cannon,The Log,12,13,14,8,12,13,14,5,True
2022-05-17 05:29:00,#2PLQVY2Y0,Ozymandias,6002,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#228QRRUUQ,v까마귀v,5997,30,1,Hog Rider,Wizard,Arrows,P.E.K.K.A,Electro Wizard,Furnace,Mini P.E.K.K.A,Mirror,12,12,14,9,6,12,12,9,False
2022-05-17 14:33:25,#2PLQVY2Y0,Ozymandias,5999,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#82RYRLJ2,r0ssta,6007,29,1,Sparky,Giant,Cannon,Giant Skeleton,Arrows,Minions,Bomber,Firecracker,6,12,13,9,13,14,13,14,False
2022-05-17 14:30:08,#2PLQVY2Y0,Ozymandias,5970,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9Q2GRLQP,SID,5964,-26,0,Goblin Giant,Sparky,Elite Barbarians,Rage,Mother Witch,Minions,Heal Spirit,Zap,9,6,14,9,6,14,12,14,True
2022-05-17 14:26:48,#2PLQVY2Y0,Ozymandias,6000,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YYCCPVPCC,17,5994,30,1,Bowler,Lumberjack,Balloon,Freeze,Barbarian Barrel,Tornado,Electro Dragon,Inferno Dragon,9,6,9,9,9,8,9,6,False
2022-05-17 15:54:06,#2PLQVY2Y0,Ozymandias,5979,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2G9JGJY8L,León,5958,-25,0,Bandit,Zap,Lightning,Tornado,Hog Rider,Dart Goblin,Skeleton Army,Mini P.E.K.K.A,5,14,9,9,12,11,9,12,True
2022-05-17 15:45:40,#2PLQVY2Y0,Ozymandias,5947,32,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#UR2CGPR0,☆Ronald☆,5972,-28,1,P.E.K.K.A,Balloon,Lumberjack,Baby Dragon,Ice Wizard,Tornado,Freeze,Zap,9,9,6,9,6,9,8,14,True
2022-05-17 15:40:27,#2PLQVY2Y0,Ozymandias,5973,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#V2Y9C20L,juliofanatico,5977,29,1,Bandit,Cannon Cart,Dark Prince,Goblin Barrel,Giant Snowball,Princess,Rascals,Rocket,6,9,9,9,13,6,14,12,False
2022-05-18 12:39:51,#2PLQVY2Y0,Ozymandias,6009,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2022VR0VV,Deyvan,6003,-29,0,Knight,Mega Knight,Goblin Barrel,Fireball,Arrows,Ice Wizard,Cannon,Skeleton Army,14,6,9,12,14,6,14,9,True
2022-05-18 12:36:20,#2PLQVY2Y0,Ozymandias,6039,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#Y8QJLYCYU,welder ss,6039,30,1,Hog Rider,Cannon,Skeletons,Musketeer,Ice Spirit,Fireball,Ice Golem,The Log,12,14,14,12,14,12,12,6,False
2022-05-18 10:48:55,#2PLQVY2Y0,Ozymandias,6010,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2UPV2QGGC,AlanSSJ,6006,-29,0,Prince,Zap,The Log,Arrows,Royal Ghost,Mega Knight,Electro Wizard,Minion Horde,9,14,6,14,6,6,6,14,True
2022-05-18 10:44:37,#2PLQVY2Y0,Ozymandias,6038,-28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PR2U00QQG,kingdomsundaram,6051,28,2,Skeleton Army,Electro Wizard,Hog Rider,Goblin Barrel,Giant Skeleton,Arrows,Valkyrie,Inferno Dragon,9,6,12,9,9,14,12,6,False
2022-05-18 06:53:39,#2PLQVY2Y0,Ozymandias,6007,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2C8VGLCJY,HK I Niels,6020,-31,0,Minions,Archers,Prince,Zap,Skeleton Army,Balloon,Baby Dragon,Witch,14,14,9,14,9,9,9,9,True
2022-05-18 15:41:02,#2PLQVY2Y0,Ozymandias,6038,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#288LGRY9,carabisdorian,6060,28,1,Elixir Golem,Battle Healer,Baby Dragon,Electro Dragon,Inferno Dragon,Barbarian Barrel,Rage,Tornado,12,12,9,9,6,9,9,9,False
2022-05-18 15:28:16,#2PLQVY2Y0,Ozymandias,6068,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#88P00RVVP,足臭アンビリーバボー,6059,30,1,Firecracker,Zap,Knight,Skeleton Army,Prince,Minion Horde,Tornado,Hog Rider,14,14,14,9,9,14,9,12,False
2022-05-18 15:07:53,#2PLQVY2Y0,Ozymandias,6038,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#92L8U8QV9,%jorge%el kissi,6041,-30,0,Zap,Bats,Skeleton Barrel,Giant Skeleton,Skeletons,Ice Spirit,Witch,Clone,14,14,14,9,14,14,9,8,True
2022-05-18 20:32:56,#2PLQVY2Y0,Ozymandias,6010,28,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#UC0RCJYP,Eloof-COD,5997,-25,0,Golem,Skeleton Army,Mini P.E.K.K.A,The Log,Tornado,Minions,Baby Dragon,Fireball,9,8,12,6,9,14,9,12,True
2022-05-19 08:42:33,#2PLQVY2Y0,Ozymandias,6096,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#C9PV8YYC,Yami Sukehiro,6107,-30,0,Valkyrie,Balloon,Lumberjack,Mega Knight,Fire Spirit,Arrows,Skeleton Army,Bats,12,9,6,6,13,13,9,14,True
2022-05-19 08:04:58,#2PLQVY2Y0,Ozymandias,6064,32,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#UVV88JPU,❄️WhiteSilver❄️,6089,-32,0,Goblin Gang,Dart Goblin,Giant,Tesla,The Log,Zap,Goblin Barrel,Dark Prince,14,11,12,14,6,14,9,9,True
2022-05-19 07:59:18,#2PLQVY2Y0,Ozymandias,6097,-33,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#QUYGLJUU,Dumec,6062,33,1,Mega Minion,Fire Spirit,Zap,Mini P.E.K.K.A,Arrows,Valkyrie,Giant,Witch,12,14,14,12,14,12,12,9,False
2022-05-19 06:10:06,#2PLQVY2Y0,Ozymandias,6066,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8QUJY2LYC,牛魔王,6088,-31,0,Wall Breakers,Valkyrie,Princess,Goblin Barrel,Inferno Tower,Skeleton Army,Skeleton Barrel,Dart Goblin,9,12,6,9,12,9,14,12,True
2022-05-19 04:22:05,#2PLQVY2Y0,Ozymandias,6038,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9Q29Y9YG8,bambi_11,6026,-28,0,Flying Machine,Princess,Lightning,Miner,Mirror,Mortar,Tombstone,The Log,12,6,8,5,8,14,10,5,True
2022-05-20 03:16:21,#2PLQVY2Y0,Ozymandias,6126,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#89GJCPRQ8,Pmazz,6109,-28,0,Lightning,Firecracker,Skeleton Army,Prince,Mega Knight,Valkyrie,Wizard,Ram Rider,9,14,9,9,6,12,12,6,True
